,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
0,12617,4126,5016,7373,6100,2777,9975,35124,18041,19582,2990,11326,26151,46400,21846,8406,32494,10956,28106,15030,29008,29165,4570,20210,22750,5815,5579,12203,19262,29531,21500,27767,44860,36914,21486,28988,12194,33182,43218,46047,18322,15156,37826,32836,31135,27344,12166,11975
1,2208,4185,5158,7283,5463,7479,22575,0,35731,20576,9846,19354,41207,0,28660,40892,0,10668,22270,13032,26092,29565,6570,20600,20612,38819,17679,31678,36285,115,62733,53577,0,0,38074,59894,61638,0,0,0,59138,58664,0,0,10,38219,36736,12160
2,2022,4011,5071,7328,5463,9503,14765,36032,18499,29126,7118,15217,0,0,54030,20870,33574,10756,23206,29770,31692,0,7780,27566,27615,3631,19294,21903,32732,58986,0,0,0,66851,56906,0,24781,50233,4,0,53762,36081,41661,44911,35054,0,25481,12160
3,4894,10845,9626,7283,6465,6020,12143,41274,18291,19582,3119,14700,31223,0,32660,15958,45628,8756,20906,12930,27992,48065,4570,20210,20350,3715,5579,13918,22957,66571,78615,35,6142,0,0,0,38318,73196,89961,6,0,21265,10,35738,41699,27409,24711,12110
4,2022,7966,7187,11693,10663,15373,36220,35759,20586,21382,3200,8326,13295,45972,14630,7406,33440,8801,21047,12875,26092,27365,4570,20210,20350,3415,6779,15853,29912,44031,60,86521,109058,15,6460,0,5000,2,8,35697,72,40273,50033,40211,33535,27359,22611,12110
5,2022,3966,8936,7283,5467,5175,10065,35415,17916,19717,3074,8626,25151,45700,14630,7406,32638,19028,30006,13730,26352,30255,6570,32810,26350,3415,6866,16242,57067,85716,20,17,14750,30,6460,0,69239,91452,8,23533,0,18597,42719,37811,31135,27359,22611,12110
6,2026,10168,13536,11613,5853,11303,21975,36769,20676,20527,4484,14310,21351,0,41586,15026,33574,8756,20906,25206,26333,27365,4570,20210,21766,8512,9323,18278,27770,30,40468,66648,73119,15,6565,0,4895,0,67518,69353,20,18265,10,41142,46795,30009,24711,12110
7,2022,3966,6936,9418,6713,23853,9975,39924,20241,19582,6984,12826,22451,49135,15269,7523,32944,8906,20906,12830,26278,33969,10647,20576,20350,4630,9274,93715,144224,15,33648,17,10,30,9055,0,5300,202,8,32997,72,44467,52531,37811,31135,27359,22611,12110
8,2122,5066,7936,7418,5557,2775,11975,37196,21985,21382,6684,14010,33451,0,47588,14770,34894,8756,20906,12830,26308,27365,4870,20210,20350,11615,18314,14493,21662,29531,21760,28232,44860,36839,21486,17058,7004,0,57263,66540,24396,33981,20,31792,37965,27409,24711,12110
9,2022,4466,4936,7287,5465,2818,10110,35241,21985,20282,5984,17945,17597,0,47530,18066,38494,11756,21906,19430,30492,29858,4669,20210,20500,4361,6119,18333,31262,30731,25340,47312,49540,15,23249,41544,43529,2,12099,6,53106,31881,37161,32791,34735,28559,22611,12110
10,2022,3966,4936,7289,5463,2773,10875,35424,20586,19717,6029,9326,13295,45772,18630,7406,32646,11560,22906,12830,27892,30065,26970,38812,20354,3415,5579,12203,19262,29531,21855,28157,44840,36839,21486,17008,6274,34402,39039,6,49116,29931,37141,32791,35521,28649,22746,12110
