,0,1,2,3,4,5,6,7,8,9,10
max_demand,46400.0,37018.97901907689,32409.980539548073,31257.070219268775,30882.16537663755,30548.460416610837,30212.427352028117,29557.734823193918,29587.904064467526,29262.503119758385,29262.503119758385
step_size,1.0,0.29900000000000015,0.13699999999999998,0.036,0.012,0.023,0.011,0.022,0.012,0.011,0.0
PAR,2.22,1.77,1.55,1.49,1.47,1.46,1.44,1.41,1.41,1.4,1.4
run_time,0.0,0.005121946334838867,0.0021860599517822266,0.0008602142333984375,0.00043964385986328125,0.0005259513854980469,0.0004699230194091797,0.0006432533264160156,0.0003650188446044922,0.0003600120544433594,0.00026702880859375
cost,16439345.5,14204824.51,14132530.46,14125668.14,14124152.83,14122533.39,14121430.29,14118731.75,14118600.24,14118425.32,14118425.32
inconvenient,0.0,847.0670000000005,120.82482099999991,61.422306444,20.922932322672,40.205772556578545,20.688736501877635,69.39484779695869,4.195261826436496,8.577852119909197,8.577852119909197
objective,16439345.5,14205671.577,14132651.284821002,14125729.562306445,14124173.752932323,14122573.595772557,14121450.978736501,14118801.144847797,14118604.435261827,14118433.89785212,14118433.89785212
total_demand,1005445.0,1005445.0,1005445.0000000001,1005445.0000000002,1005445.0000000002,1005444.9999999998,1005444.9999999999,1005445.0000000002,1005445.0,1005444.9999999998,1005444.9999999998
