,0,1,2,3,4,5,6,7
PAR,1.99,1.6,1.42,1.32,1.3,1.27,1.26,1.26
total_demand,2196271.0,2196271.0,2196271.0,2196271.0,2196271.0000000005,2196271.0,2196270.9999999995,2196270.9999999995
cost,32573232.4,30950805.87,30854343.65,30831171.34,30824232.43,30822770.48,30822303.77,30822303.77
objective,32573232.4,30951834.513,30854538.510126,30831346.731050044,30824348.45462065,30822802.381359864,30822315.051183682,30822315.051183682
max_demand,91047.0,73046.43737528476,64864.678644301195,60285.44034660447,59637.548175946045,58150.51413985375,57452.70797017551,57452.70797017551
inconvenient,0.0,1028.6430000000003,194.86012599999992,175.39105004599998,116.02462064783799,31.901359863156216,11.281183681642124,11.281183681642124
run_time,0.0,0.0034570693969726562,0.002511739730834961,0.0012001991271972656,0.0008592605590820312,0.0005331039428710938,0.00035190582275390625,0.00019097328186035156
step_size,1.0,0.21900000000000006,0.11799999999999998,0.07899999999999999,0.047,0.026000000000000002,0.012,0.0
