,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
PAR,1.27,24.11,25.17,26.53,25.45,20.84,14.72,17.31,16.61,19.18,25.7,11.5,9.69,14.94,14.65,14.95,17.33,20.93,21.31,24.69,11.13,8.89,20.22,7.99,12.19,15.63,19.41,13.71,8.8,19.74,13.51,27.17,21.64,26.47,19.08
step_size,1.0,0.015000000000000006,0.013000000000000005,0.011000000000000003,0.011000000000000003,0.008,0.012000000000000004,0.009000000000000001,0.009000000000000001,0.007,0.004,0.008,0.00736953983208949,0.006,0.005,0.004,0.003,0.002,0.003,0.002,0.005,0.005,0.002,0.005,0.002,0.001,0.001,0.002,0.003,0.001,0.002,0.001,0.001,0.001,0.0
inconvenient,0.0,12188920.0,13059392.0,14095782.0,13890105.0,8127445.0,9675806.0,7477601.0,4701511.0,6448661.0,8021704.0,7310059.0,3804619.0,6827040.0,5144800.0,5564083.0,4479620.0,6674136.0,6948237.0,6152817.0,6975896.0,2493837.0,9917144.0,2543201.0,4759803.0,4370802.0,6478537.0,2921584.0,2755519.0,6334592.0,4299130.0,5862051.0,5300040.0,7237473.0,8847998.0
total_demand,154353389.0,154353389.0,154353389.0,154353389.0,154353389.0,154353389.0,154353389.0,154353389.0,154353389.0,154353389.0,154353389.0,154353389.0,154353389.0,154353389.0,154353389.0,154353389.0,154353389.0,154353389.0,154353389.0,154353389.0,154353389.0,154353389.0,154353389.0,154353389.0,154353389.0,154353389.0,154353389.0,154353389.0,154353389.0,154353389.0,154353389.0,154353389.0,154353389.0,154353389.0,154353389.0
max_demand,4075948.0,77531135.0,80945897.0,85325441.0,81841073.0,67027481.0,47348279.0,55678497.0,53422436.0,61667812.0,82651576.0,36968213.0,31164110.0,48048138.0,47116734.0,48073216.0,55728360.0,67315121.0,68539742.0,79389281.0,35789172.0,28603360.0,65010244.0,25678654.0,39192687.0,50251643.0,62429548.0,44087692.0,28298590.0,63473761.0,43428386.0,87366044.0,69575417.0,85126989.0,61350426.0
cost,2517600576.5,29241111592.8,30489745145.2,29606388564.8,29408832916.8,27283444884.0,26706097506.8,26854459119.9,28076031521.2,26589007385.6,27133950228.0,26139643499.6,28198473427.4,28672093202.8,25789223041.9,27878656727.7,26599959700.3,26785849718.1,23971503517.6,25352501293.3,26859731709.0,23841123268.1,26693584429.2,23763618300.4,27416114141.2,26097363809.8,26826814412.8,22917519437.8,23635767910.0,27399178597.2,27050406614.1,27126914662.8,27116241183.5,25728664112.8,25413489514.8
run_time,0.0,0.9180000000000007,3.0259999999998155,3.2479999999998173,2.6159999999998664,2.129999999999918,2.9779999999998346,3.045999999999827,3.542999999999778,4.0169999999997374,2.077999999999927,2.4559999999998845,3.411999999999836,2.8429999999998397,2.779999999999871,2.5969999999998645,2.001999999999927,2.472999999999883,2.1169999999999205,2.5169999999998813,2.05299999999992,2.7819999999998704,2.2849999999999024,2.4439999999998894,2.8479999999998737,2.622999999999866,1.9269999999999325,2.5389999999998776,2.2159999999999105,2.056999999999921,2.096999999999918,2.4659999999998745,2.837999999999851,2.615999999999891,2.0739999999999177
objective,2517600576.5,29253300512.8,30502804537.2,29620484346.8,29422723021.8,27291572329.0,26715773312.8,26861936720.9,28080733032.2,26595456046.6,27141971932.0,26146953558.6,28202278046.4,28678920242.8,25794367841.9,27884220810.7,26604439320.3,26792523854.1,23978451754.6,25358654110.3,26866707605.0,23843617105.1,26703501573.2,23766161501.4,27420873944.2,26101734611.8,26833292949.8,22920441021.8,23638523429.0,27405513189.2,27054705744.1,27132776713.8,27121541223.5,25735901585.8,25422337512.8
