,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
PAR,1.22,1.21,1.19,1.18,1.17,1.16,1.15,1.13,1.12,1.12,1.11,1.1,1.1,1.1,1.09,1.09,1.09,1.08,1.08,1.08,1.07,1.07,1.07,1.07,1.06,1.06,1.06,1.06,1.06,1.06,1.05,1.05,1.05,1.05,1.05
step_size,1.0,0.014000000000000005,0.011000000000000003,0.011000000000000003,0.008,0.012000000000000004,0.007,0.01900000000000001,0.004,0.004,0.008,0.007,0.003,0.004,0.002,0.004,0.001,0.004181038456847466,0.005,0.003,0.003,0.003,0.002,0.001,0.002,0.002,0.001,0.001,0.001,0.002,0.002,0.002,0.001,0.001,0.0
inconvenient,0.0,122984.41400000005,114933.84744600001,74417.79567809401,61940.36963457525,103241.46756438512,45273.3927270493,93173.33253818612,36013.28666984726,20478.46285332061,41061.996297173435,27289.43702591979,20843.53068892224,11596.905877244311,10957.37218824551,10338.182511247018,4816.472817488753,22944.504357811948,9055.44247821094,6478.165672565367,5780.213502982304,17053.78135949105,6210.722437281018,5038.915277562719,6200.052169444875,8262.465895661111,3379.6605341043387,6720.362339465896,3748.8426376605344,3370.8503147246793,4718.53629937055,5871.334927401259,3816.837665072599,7681.595162334927,7681.595162334927
total_demand,117887409.0,117887409.00000001,117887409.0,117887408.99999997,117887409.0,117887409.00000001,117887409.00000001,117887408.99999999,117887408.99999996,117887409.0,117887408.99999999,117887409.0,117887409.0,117887409.00000003,117887409.0,117887408.99999997,117887409.00000001,117887409.00000004,117887408.99999997,117887409.0,117887409.0,117887408.99999999,117887408.99999996,117887409.0,117887409.00000004,117887409.0,117887409.0,117887409.00000001,117887409.00000001,117887409.00000003,117887409.00000006,117887408.99999999,117887409.00000003,117887409.00000004,117887409.00000004
max_demand,3008049.0,2966242.3370054103,2933776.3261743914,2901665.6611781106,2878533.4202368762,2844316.42064738,2824465.8368960987,2771286.8926501893,2762431.0359400106,2751397.8753355043,2729463.5775874923,2710414.555843758,2702291.440709479,2691498.4778888216,2686150.724147522,2675422.22741336,2672746.8051859466,2661652.4463840504,2648370.7740733745,2640433.6042151055,2632520.222062839,2625569.0072479267,2620320.4948024377,2617700.174307635,2612467.391659194,2607245.0693432675,2604637.8242739243,2602033.18644965,2599431.1532632005,2594234.890387827,2589049.0148419417,2583873.5058612726,2581289.6343554114,2578708.346721056,2578708.346721056
cost,1983708981.0,1939484495.4,1910137109.49,1888707882.63,1873948602.31,1856418179.06,1847477977.1,1830176095.08,1827255132.3,1824636375.47,1820353107.81,1817048800.99,1815640945.83,1814221613.22,1813428790.13,1812390732.24,1812122476.58,1811269086.78,1810354487.77,1809749192.65,1809329646.43,1808928998.76,1808573699.69,1808450291.43,1808305135.17,1808108766.93,1808000860.08,1807911788.6,1807828059.71,1807727275.86,1807543013.38,1807428152.98,1807379453.82,1807316788.7,1807316788.7
run_time,0.0,0.006679058074951172,0.006731986999511719,0.005688905715942383,0.004884004592895508,0.006597042083740234,0.0037813186645507812,0.009535074234008789,0.0021991729736328125,0.0028259754180908203,0.004750967025756836,0.004270792007446289,0.0018641948699951172,0.002853870391845703,0.002277851104736328,0.0023031234741210938,0.0010821819305419922,0.0023300647735595703,0.0026628971099853516,0.0035500526428222656,0.0019452571868896484,0.0018150806427001953,0.0013949871063232422,0.0010120868682861328,0.0014700889587402344,0.0016989707946777344,0.0013110637664794922,0.001277923583984375,0.0014989376068115234,0.0017359256744384766,0.002275228500366211,0.0017600059509277344,0.0018019676208496094,0.0018298625946044922,0.001004934310913086
objective,1983708981.0,1939607479.8140001,1910252043.337446,1888782300.4256783,1874010542.6796346,1856521420.5275643,1847523250.492727,1830269268.412538,1827291145.5866697,1824656853.9328535,1820394169.806297,1817076090.427026,1815661789.360689,1814233210.1258774,1813439747.5021884,1812401070.4225113,1812127293.0528173,1811292031.2843578,1810363543.2124782,1809755670.8156726,1809335426.643503,1808946052.5413594,1808579910.4124374,1808455330.3452775,1808311335.2221696,1808117029.3958957,1808004239.740534,1807918508.9623394,1807831808.5526378,1807730646.7103145,1807547731.9162996,1807434024.3149273,1807383270.657665,1807324470.2951624,1807324470.2951624
