,0,1,2
objective,3173651.6,2769036.0700000003,2769036.0700000003
run_time,0.0,0.012016057968139648,0.0002598762512207031
PAR,5.72,3.55,3.55
max_demand,23550.0,14629.240448916391,14629.240448916391
cost,3173651.6,2768904.47,2768904.47
total_demand,197659.0,197659.0,197659.0
step_size,1.0,0.5600000000000003,0.0
inconvenient,0.0,131.60000000000005,131.60000000000005
