,0,1,2
total_demand,219458.0,219458.0,219458.0
step_size,1.0,0.6480000000000004,0.0
PAR,7.15,3.8,3.8
cost,3627112.0,3072549.06,3072549.06
inconvenient,0.0,128.95200000000008,128.95200000000008
objective,3627112.0,3072678.012,3072678.012
run_time,0.0,0.007565021514892578,0.00021195411682128906
max_demand,32700.0,17392.6353113292,17392.6353113292
