,0,1,2,3
run_time,0.0,0.05000000000000004,0.05100000000000004,0.05000000000000004
step_size,1.0,0.4580000000000002,0.25999999999999995,0.0
max_demand,56559.0,43895.0,42213.0,50197.0
objective,15069570.8,14037642.0,14037172.0,14036792.0
inconvenient,0.0,902.0,429.0,56.0
cost,15069570.8,14036740.0,14036743.0,14036736.0
total_demand,1002624.0,1002624.0,1002624.0,1002624.0
PAR,2.71,2.1,2.02,2.4
