,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
PAR,1.2,1.19,1.17,1.16,1.15,1.14,1.12,1.11,1.1,1.09,1.09,1.08,1.08,1.07,1.07,1.07,1.06,1.06,1.06,1.05,1.04,1.04,1.04,1.03,1.03
step_size,1.0,0.013000000000000005,0.015000000000000006,0.008,0.008,0.011000000000000003,0.011000000000000003,0.016000000000000007,0.004,0.007,0.009000000000000001,0.005,0.004,0.003,0.004,0.002,0.002,0.007,0.001,0.001,0.010000000000000002,0.004,0.003,0.002,0.0
inconvenient,0.0,41206.41200000001,33557.55882000001,24200.171529440002,26145.47062776448,17615.735823094594,21390.459905945965,14029.51264150487,12555.421949433981,12229.256046353961,15742.536695582816,11844.542316522085,9353.585830733913,5803.462242507799,5331.686151029969,3797.94262769794,6878.536114744605,6437.182247196788,1709.4638177528032,2003.5115361822473,2407.0848846381778,1828.3836604614473,1284.2838490186157,736.6974323019627,736.6974323019627
total_demand,40226121.0,40226121.000000015,40226121.000000015,40226121.000000015,40226121.00000001,40226121.0,40226120.99999999,40226121.000000015,40226121.0,40226121.0,40226121.00000001,40226121.00000001,40226121.0,40226121.00000001,40226120.99999999,40226120.99999999,40226121.000000015,40226121.00000001,40226120.99999999,40226121.00000001,40226121.0,40226121.0,40226120.99999999,40226121.00000001,40226121.00000001
max_demand,1007115.0,994100.7726539029,979293.1906833388,971486.2105952882,963741.4681891446,953193.1591200621,942760.3030307356,927788.743184551,924083.1512340447,917633.9426109955,909408.1949836859,904870.2390011813,901256.1836480346,898555.1179643853,894966.2852299137,893177.2476257391,891391.7863077351,885170.7318635611,884285.5611316975,883401.3285705658,874606.9625217782,871113.7788159129,868503.0499496878,866766.9123528384,866766.9123528384
cost,726602330.1,704884044.98,686069187.31,677214631.54,670031507.86,660974542.5,653302533.55,644636017.54,642462647.09,639701818.8,636819381.7,635269228.33,634118380.14,633460102.35,632783475.77,632378164.2,632046509.61,631096889.58,630913226.06,630793024.8,630091626.41,629861165.22,629711700.02,629612750.16,629612750.16
run_time,0.0,0.006512880325317383,0.0075550079345703125,0.00403904914855957,0.004261016845703125,0.005218029022216797,0.005676984786987305,0.007791042327880859,0.0025930404663085938,0.0036318302154541016,0.0046236515045166016,0.0026519298553466797,0.0022330284118652344,0.0017981529235839844,0.002313852310180664,0.0013570785522460938,0.0015420913696289062,0.0036149024963378906,0.001004934310913086,0.0007307529449462891,0.004838228225708008,0.0022857189178466797,0.0018131732940673828,0.0013628005981445312,0.0005578994750976562
objective,726602330.1,704925251.392,686102744.86882,677238831.7115294,670057653.3306278,660992158.235823,653323924.0099059,644650047.0526415,642475202.5119494,639714048.0560462,636835124.2366956,635281072.8723166,634127733.7258307,633465905.8122425,632788807.456151,632381962.1426277,632053388.1461147,631103326.7622472,630914935.5238177,630795028.3115362,630094033.4948846,629862993.6036605,629712984.303849,629613486.8574322,629613486.8574322
