,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
PAR,1.2,26.48,13.35,16.36,21.75,12.75,20.92,13.12,14.04,13.92,14.4,15.07,18.36,18.44,19.66,24.62,27.11,4.2,5.37,9.89,4.27,7.17,18.92,9.14,13.81
step_size,1.0,0.015000000000000006,0.022000000000000013,0.014000000000000005,0.009000000000000001,0.013149638192451518,0.005,0.010000000000000002,0.009000000000000001,0.006,0.005,0.005,0.004,0.003,0.002,0.002,0.001,0.011000000000000003,0.007936555690249345,0.003,0.004,0.003,0.001,0.002,0.0
inconvenient,0.0,3038996.0,2496001.0,2291129.0,2107739.0,2176828.0,2919926.0,1491386.0,1710253.0,1658344.0,1354814.0,1956178.0,1961561.0,1849791.0,1800666.0,2513588.0,1968958.0,258142.0,293157.0,643371.0,273087.0,561138.0,2756181.0,744563.0,1094631.0
total_demand,40226121.0,40226121.0,40226121.0,40226121.0,40226121.0,40226121.0,40226121.0,40226121.0,40226121.0,40226121.0,40226121.0,40226121.0,40226121.0,40226121.0,40226121.0,40226121.0,40226121.0,40226121.0,40226121.0,40226121.0,40226121.0,40226121.0,40226121.0,40226121.0,40226121.0
max_demand,1007115.0,22195515.0,11189168.0,13711106.0,18224139.0,10681425.0,17532546.0,10994711.0,11766171.0,11666304.0,12065353.0,12628051.0,15383027.0,15456878.0,16479149.0,20634805.0,22721571.0,3521278.0,4498126.0,8290119.0,3575339.0,6005259.0,15854557.0,7662956.0,11574467.0
cost,726602330.1,8204953074.6,7193530887.0,7689374708.0,7107243377.2,7117976722.3,7421502110.4,7554412486.5,7189260871.0,7058084094.1,7132551672.6,7355099732.5,7025322262.8,6800273649.1,7488393079.2,6887767935.1,7431697924.2,4160890401.0,3942540982.6,5213898007.4,4303145654.7,4972356283.7,6675219658.0,4782730044.6,5573381700.9
run_time,0.0,0.8020000000000006,0.5150000000000003,0.5900000000000004,1.0439999999999987,0.5170000000000003,0.6660000000000005,0.5210000000000004,0.5690000000000004,0.7750000000000006,0.5080000000000003,0.47300000000000036,0.7200000000000005,0.4900000000000004,0.5160000000000003,0.5510000000000004,0.5260000000000004,0.5000000000000003,0.6070000000000004,0.5430000000000004,0.5860000000000004,0.8280000000000006,0.7800000000000006,0.5680000000000004,1.4329999999999703
objective,726602330.1,8207992070.6,7196026888.0,7691665837.0,7109351116.2,7120153550.3,7424422036.4,7555903872.5,7190971124.0,7059742438.1,7133906486.6,7357055910.5,7027283823.8,6802123440.1,7490193745.2,6890281523.1,7433666882.2,4161148543.0,3942834139.6,5214541378.4,4303418741.7,4972917421.7,6677975839.0,4783474607.6,5574476331.9
