,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
0,944.459,845.33,729.084,710.095,767.478,761.928,747.18,702.52,594.041,661.023,645.865,716.71,868.961,887.497,812.859,781.29,891.726,897.032,904.442,844.632,762.157,751.624,773.274,797.562,932.479,876.222,847.066,686.975,850.633,916.229,852.859,976.515,971.075,901.761,939.896,1007.115,1006.328,951.72,989.913,986.056,957.543,924.054,848.291,790.506,774.138,784.576,835.59,819.812
1,932.2544313608003,834.4069602372118,720.7224802380856,702.4040693107323,757.6689646071717,752.1038713779575,737.8801672588781,697.1984090848284,914.6773616875964,788.6515142265164,680.348415499014,711.4171740918756,857.7358242849332,876.0285105752777,802.3551462496137,771.195563014339,880.2028622308019,885.4402965850732,892.7545424511015,833.7174243340744,752.4071228292125,742.016345501073,763.337680097102,787.2748142070088,920.4292403385299,864.8992093418806,836.1203074711048,679.4489576709851,839.6451032873599,904.3892274744321,841.8383323718739,963.896194583663,958.5264918156205,890.1082517093804,927.7503957485617,994.1007726539029,993.3239424924232,939.4216026473367,977.1210618053976,973.3139030597467,945.1693561801146,912.113110592067,837.3291416922118,780.3000566146036,764.1842350119655,774.4816405480507,824.7922934822034,809.2182200663065
2,918.3683766087198,821.9959943810486,737.2262633292823,720.8665957808216,764.5849689448473,744.2985662148084,728.4567496642989,693.0372686448279,901.0528274528525,785.5812705584686,931.9579733178458,829.4457968263739,844.9597133033587,862.9796685104391,790.4044471401252,759.7110407094596,867.0918413044096,872.251261698075,879.4565585539093,821.2988250927152,741.6791024850033,733.0557865778427,753.0862612821896,775.5873971864975,906.7190292620097,852.0161432675876,823.6665566998867,779.8025638650543,827.1425133650723,890.9179545613356,829.2989174758756,949.5385235053992,944.2488048959882,876.8497599905122,913.9311327410547,979.2931906833388,978.5279317595139,925.4284917185695,962.566400330564,958.8159509415013,931.0906298550775,898.5267720406326,824.8567442823909,768.7461290388247,753.0505651078195,762.9800468984023,812.5069509181875,797.1647412271827
3,911.0470925460003,815.4447342477537,732.6599074535504,720.4472290010789,759.940792205975,753.4666811262665,805.160302337931,891.9545631278097,893.8696397208547,779.3190191671042,924.5283522300944,822.8335121798514,838.2236631543723,856.0999463265725,784.1054351911486,753.6664362494107,860.1793366490356,865.297633826812,872.4455055972307,814.7514247840664,737.7599353360445,735.2327733964679,747.2981639353281,769.4277371734113,899.490614447887,845.2238229201477,817.1003524509416,773.5954687904136,820.5490290862022,883.8155147705373,822.6882980272176,941.9687492882714,936.7212006114688,869.859536410115,906.6452226346238,971.4862105952882,970.7270523584051,918.0509240233217,954.8927671507362,951.1722165539659,923.6679232779218,891.3636663592721,818.281027875303,762.6256857065465,747.2098099094252,756.9865034072468,806.0297834191948,790.8098029613782
4,903.7968816264614,809.2583970484541,817.7471120470027,903.3584531213024,768.6904680441619,748.8170298794762,798.8187048205468,884.843851463486,886.743660958821,773.1091302431945,917.1579604971936,816.2738772599087,831.5413131739209,849.2750696727392,777.8585844993798,747.6772982012567,853.3219388673909,858.3994406658555,865.4903451468515,808.2564439344407,740.2705036770981,743.6071170193624,742.7108662610418,763.3203551927196,892.3198249609478,838.4856513304125,810.5864943495171,767.4397623462381,814.008124376889,876.7697119711031,816.1304266388722,934.4593217345806,929.2536068093251,862.9250392830643,899.4173962110624,963.7414681891446,962.9883620041853,910.7321707103683,947.2803086038044,943.5894184444825,916.3043909327516,884.2576653570362,811.7577015589691,756.7903983771004,741.3453040048431,751.0838696026036,799.6042522617727,784.5055266188607
5,893.9046759284101,800.4020689289309,808.796800917842,893.4710460954363,760.4425370709511,741.0904109501394,790.1031828758926,875.1590898015726,877.038105569139,764.6533542901789,907.1195155907274,807.3397128184203,822.440011296764,839.979690800806,769.4312938380928,739.846839557865,843.9821897295695,849.0041174347357,856.0174107985247,799.5415925002728,859.4375874531258,856.8819522432326,872.1307743477603,758.2162707739711,882.5533250993501,829.3082987479467,801.7152031249132,759.0540723093002,805.0998644354395,867.1733449858357,807.1983795462867,924.2315105803478,919.0827730621769,853.4806751622567,889.573146592384,953.1931591200621,952.4482958063113,900.7640571312564,936.9121696370502,933.2616768783028,906.2752884857256,874.5793305437503,802.8752330532948,750.1378463139381,780.3659838602754,743.6047882717108,790.8817850908832,775.9205605488428
6,884.1349160389265,792.0889638684895,800.0305142476456,883.6970025950274,840.7737682944526,893.6605950471092,787.9507485708516,865.5811831736875,867.4387790814152,756.2936744307386,897.1909431167976,798.5035094005716,813.4383793931917,830.7862702845939,764.3410338338595,793.7652289233337,834.74524577777,839.7116494538418,846.6481592765527,790.7916492420937,850.0310109861138,847.5032600631135,862.5852469696641,749.9598485121306,872.8936336256742,820.2318316073216,792.9552602480028,750.920796267396,796.3057872969343,857.68201181746,798.3645548768899,914.1156445034164,909.023260765227,844.1396811619592,879.8366439068391,942.7603030307356,942.0235923686107,890.9050680870511,926.6575116586132,923.0469741442387,896.3559562164792,865.0233444457375,795.3919119656467,756.2730177649441,795.5112571431963,813.4716841044551,782.736308334024,767.8433840771769
7,870.0960751622297,779.5416083763499,787.3557402968644,869.6637344196944,827.4218274277273,879.4687659703939,775.439953542699,851.835493158825,853.6634464816335,781.253867524437,882.9430501421506,785.895926168443,800.5924310473055,817.6876639906998,855.8313269609429,826.5237359939501,821.4940277089061,826.3766073882797,833.2031044881782,778.2366125562355,836.5322981465694,834.0445146330374,848.8871182134482,768.7432957355129,859.031595488124,807.2675818021073,825.4974259770204,875.1650143918988,825.5586681616271,844.0617174112541,785.6952114317928,899.5990254653209,894.5874798622664,830.7349547035415,865.8643786516608,927.788743184551,927.0637318989611,876.7570300776698,911.9416731277444,908.3884729644435,882.1213391804439,851.2863385351117,820.6926916185382,872.5908011264991,806.2274378418668,803.1495486290332,774.0473671908421,758.2705457431686
8,866.7701359299322,780.5434659036056,786.1392755541323,866.1919754623204,824.117105334125,875.9561642021126,773.0094585107141,848.4333905947906,850.2539911426655,779.3168000780539,879.4165720689936,783.233735079805,797.8779644178404,814.7250968904481,852.434429247914,823.2406417971895,818.2310062111336,823.0942525959103,829.8978940195076,776.0340846524031,833.1912487065432,830.7134054043171,845.4973466372919,766.9276642704425,855.6006238544811,804.0439948867704,822.2009810630998,871.6696058186366,822.2615273237244,840.6916698276506,782.5727741469912,896.0060233601159,891.0144978842452,827.4174073547582,862.4061607887824,924.0831512340447,923.3610356464287,873.2552669813963,908.2993744384175,904.7603657707782,878.5981550061658,847.8865131709242,817.4151572525795,869.1232435949048,804.0201537770814,808.6112790083711,813.4573494615613,852.1175836358992
9,860.7224801484734,796.0411146744086,789.7836768365195,860.1701013559316,818.3655702197613,869.8428355043203,773.2616357601779,842.5428241340445,844.3404524866048,781.5347806594095,873.2790930637052,877.1339096223086,856.0030667433957,822.0710260264133,847.5315006504813,817.5488155619919,812.520655073881,817.3499746501651,824.1425149316502,780.3230918735745,827.5183314204593,824.915946145683,839.5968074423618,772.6377455250519,849.6311856916678,798.4415815833203,816.4670339841397,865.5861931616821,816.5231935984342,834.8317044864502,814.6224653914288,889.7527659942164,884.7960835282054,821.6435721158687,856.3876004306021,917.6339426109955,916.9168666933144,867.1607879397444,901.9603213455051,898.4460115430986,872.4664086992799,841.9694604170227,811.7106744296092,863.0576020889436,799.2184231091621,803.5450141251439,807.9967127788357,846.177443742556
