,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
PAR,1.2,30.32,20.97,30.6,28.24,15.0,17.52,10.23,28.94,16.99,11.52,18.8,19.12,18.38,15.92,26.71,28.48,7.44,19.68,30.04,4.28,6.86,6.19,6.12,10.13
step_size,1.0,0.013000000000000005,0.015000000000000006,0.008,0.008,0.011000000000000003,0.011000000000000003,0.016000000000000007,0.004,0.007,0.009000000000000001,0.005,0.004,0.003,0.004,0.002,0.002,0.007,0.001,0.001,0.010000000000000002,0.004,0.003,0.002,0.0
inconvenient,0.0,3169724.0,2278377.0,3058579.0,3292384.0,1627576.0,1962203.0,898235.0,3152885.0,1759592.0,1761400.0,2384651.0,2350241.0,1943841.0,1338725.0,1904303.0,3443066.0,926476.0,1715901.0,2005221.0,242712.0,459503.0,429923.0,369633.0,823040.0
total_demand,40226121.0,40226121.0,40226121.0,40226121.0,40226121.0,40226121.0,40226121.0,40226121.0,40226121.0,40226121.0,40226121.0,40226121.0,40226121.0,40226121.0,40226121.0,40226121.0,40226121.0,40226121.0,40226121.0,40226121.0,40226121.0,40226121.0,40226121.0,40226121.0,40226121.0
max_demand,1007115.0,25406708.0,17572050.0,25644856.0,23664494.0,12567102.0,14680596.0,8574589.0,24255252.0,14237841.0,9656167.0,15758403.0,16026763.0,15402142.0,13344137.0,22381654.0,23865893.0,6238729.0,16490053.0,25172139.0,3583364.0,5750756.0,5185721.0,5131771.0,8487403.0
cost,726602330.1,8455015310.0,7712303976.8,8175224774.8,8162334308.4,8326400998.8,7805755931.5,7128281403.2,8002497374.0,7189980033.3,7347404581.6,7608540738.8,7498979033.0,7679170972.3,7989143112.0,8157756800.0,7501177237.6,6716728852.0,8276784590.4,7666528151.6,4131362376.1,4565836879.5,4597167968.9,4546638098.3,5222969958.7
run_time,0.0,1061.469999999998,964.6899999999995,1219.1999999999978,946.729999999999,1288.879999999999,784.5099999999984,922.1599999999987,621.8799999999975,782.4300000000003,790.2199999999983,657.5999999999983,601.9100000000002,601.6399999999996,665.3600000000005,608.559999999998,544.8900000000032,1068.0599999999965,745.4799999999972,757.4600000000014,859.2799999999975,635.4399999999972,641.669999999996,654.8599999999957,937.1399999999984
objective,726602330.1,8458185034.0,7714582353.8,8178283353.8,8165626692.4,8328028574.8,7807718134.5,7129179638.2,8005650259.0,7191739625.3,7349165981.6,7610925389.8,7501329274.0,7681114813.3,7990481837.0,8159661103.0,7504620303.6,6717655328.0,8278500491.4,7668533372.6,4131605088.1,4566296382.5,4597597891.9,4547007731.3,5223792998.7
