,0,1,2,3
PAR,3.15,2.01,1.87,1.87
total_demand,889214.0,889213.9999999999,889214.0,889214.0
cost,13667640.3,12459429.91,12456261.97,12456261.97
objective,13667640.3,12459840.753,12456263.513113001,12456263.513113001
max_demand,58431.0,37152.28306168679,34674.011244068395,34674.011244068395
inconvenient,0.0,410.8430000000002,1.5431129999999798,1.5431129999999798
run_time,0.0,0.0044002532958984375,0.00115203857421875,0.0001590251922607422
step_size,1.0,0.4570000000000002,0.10900000000000001,0.0
