,0,1,2,3
cost,332322131.8,317164544.6,312234361.82,312234361.82
PAR,1.27,1.24,1.23,1.23
total_demand,19352918.0,19352918.0,19352918.000000004,19352918.000000004
objective,332322131.8,317193339.96000004,312249542.47604,312249542.47604
step_size,1.0,0.022,0.011,0.0
inconvenient,0.0,28795.359999999997,15180.656039999998,15180.656039999998
run_time,0.0,0.0007750988006591797,0.0006380081176757812,0.00026226043701171875
max_demand,511483.0,500292.263443,494789.048545127,494789.048545127
