,0,1,2,3,4
total_demand,193334.0,193334.00000000006,193333.99999999997,193334.00000000003,193334.00000000003
objective,3316393.0,2711658.935,2710870.509145,2707904.60011509,2707904.60011509
inconvenient,0.0,45.505000000000024,-1.8108550000000014,14.98011509,14.98011509
run_time,0.0,0.004602193832397461,0.0006511211395263672,0.0021140575408935547,0.00014901161193847656
max_demand,17935.0,12271.099625386623,11498.631907927114,10286.525853666079,10286.525853666079
cost,3316393.0,2711613.43,2710872.32,2707889.62,2707889.62
step_size,1.0,0.47900000000000026,0.071,0.158,0.0
PAR,4.45,3.05,2.85,2.55,2.55
