,0,1,2,3
max_demand,24000.0,24000.0,32580.0,24000.0
total_demand,197264.0,197264.0,197264.0,197264.0
cost,3214206.2,2761696.0,2761696.0,2761696.0
PAR,5.84,5.84,7.93,5.84
inconvenient,0.0,238.0,79.0,8.0
run_time,0.0,0.0,0.0,0.0
step_size,1.0,0.4340000000000002,0.10599999999999998,0.0
objective,3214206.2,2761934.0,2761775.0,2761704.0
