,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
PAR,1.23,24.73,28.39,17.63,25.28,16.81,25.24,14.51,23.18,20.66,19.97,18.32,19.83,17.57,8.51,11.71,11.52,6.83,9.48,12.13,4.31,31.25
step_size,1.0,0.014000000000000005,0.012000000000000004,0.016000000000000007,0.010000000000000002,0.012000000000000004,0.007,0.011394061662659313,0.006,0.005,0.006,0.005,0.004,0.003,0.009000000000000001,0.005,0.003,0.006,0.004,0.003,0.004,0.0
inconvenient,0.0,8071511.0,10434559.0,7246996.0,8713473.0,8924827.0,7294246.0,4459648.0,7361976.0,5661952.0,6548106.0,3019045.0,4285762.0,5006214.0,3239523.0,5646418.0,2961958.0,1697899.0,2338072.0,2483632.0,849126.0,8103830.0
total_demand,117215594.0,117215594.0,117215594.0,117215594.0,117215594.0,117215594.0,117215594.0,117215594.0,117215594.0,117215594.0,117215594.0,117215594.0,117215594.0,117215594.0,117215594.0,117215594.0,117215594.0,117215594.0,117215594.0,117215594.0,117215594.0,117215594.0
max_demand,3008144.0,60381623.0,69335781.0,43054477.0,61737128.0,41049114.0,61643126.0,35431326.0,56612010.0,50451776.0,48773907.0,44746596.0,48421047.0,42910187.0,20773118.0,28607377.0,28139743.0,16676823.0,23146913.0,29631480.0,10527150.0,76323057.0
cost,2006888148.2,23177540153.6,22861052817.8,23842323696.4,22759668893.6,23016698276.8,23721054669.2,22523886062.8,22888133365.1,23143187448.8,19427909142.7,20907428574.6,19014583612.7,20326815045.4,17512489444.4,20575855511.6,20346340349.5,17536166524.3,18665827460.2,20297874279.3,12803090575.3,23363316599.6
run_time,0.0,4311.55,2148.4799999999514,2790.150000000002,1892.779999999916,2719.1899999999964,2178.9499999999484,2152.4799999999327,1799.9499999999193,1926.7399999999207,1779.579999999957,1792.3999999999116,1840.1199999999274,1625.849999999982,1707.139999999979,1698.4399999999848,3063.7500000000136,2882.309999999998,2101.319999999947,2277.769999999964,1977.8699999999053,2310.849999999962
objective,2006888148.2,23185611664.6,22871487376.8,23849570692.4,22768382366.6,23025623103.8,23728348915.2,22528345710.8,22895495341.1,23148849400.8,19434457248.7,20910447619.6,19018869374.7,20331821259.4,17515728967.4,20581501929.6,20349302307.5,17537864423.3,18668165532.2,20300357911.3,12803939701.3,23371420429.6
