,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
PAR,1.23,1.21,1.2,1.18,1.17,1.16,1.15,1.13,1.13,1.12,1.12,1.11,1.11,1.1,1.09,1.09,1.08,1.08,1.07,1.07,1.07,1.07
step_size,1.0,0.014000000000000005,0.012000000000000004,0.016000000000000007,0.010000000000000002,0.012000000000000004,0.007,0.011394061662659313,0.006,0.005,0.006,0.005,0.004,0.003,0.009000000000000001,0.005,0.003,0.006,0.004,0.003,0.004,0.0
inconvenient,0.0,113001.15400000004,123858.69415200005,113970.19689356805,85995.02803106434,106065.98366362727,50317.26011435461,50240.18634131625,43870.4148819521,28090.40792559024,39120.09355244646,14899.624532237767,17083.44950187105,14967.391651494387,29021.000475136552,28086.984997624317,8801.613045007127,10134.584321729957,9311.74966271308,7422.96075101186,3366.8121569959526,3366.8121569959526
total_demand,117215594.0,117215594.00000001,117215594.0,117215593.99999997,117215594.00000001,117215594.00000001,117215594.0,117215594.00000003,117215593.99999997,117215593.99999997,117215593.99999997,117215593.99999999,117215593.99999999,117215594.0,117215594.0,117215593.99999999,117215593.99999999,117215594.0,117215594.0,117215594.0,117215594.00000001,117215594.00000001
max_demand,3008144.0,2966302.6331447233,2930902.126400168,2884357.764649205,2855643.6375841796,2821563.7595829344,2801871.967448769,2770111.898603998,2753532.72353015,2739792.5677181724,2723394.8544456083,2709805.0869015907,2698982.1145479954,2690893.262451713,2666771.8695507757,2653464.6512673297,2645512.215054017,2629678.7715763417,2619175.8240465806,2611326.151482737,2600896.504391022,2600896.504391022
cost,2006888148.2,1953856071.61,1916607748.17,1879656622.28,1861457371.37,1842683146.36,1832073517.71,1819175977.46,1813119285.34,1808946871.56,1805159014.28,1802137358.11,1800325330.7,1798774032.28,1795118948.82,1792960148.3,1791853299.31,1790499304.97,1789491198.14,1788961721.58,1788188717.36,1788188717.36
run_time,0.0,0.007100105285644531,0.014976024627685547,0.008102893829345703,0.005944252014160156,0.012110233306884766,0.004064798355102539,0.005926847457885742,0.003634214401245117,0.003477811813354492,0.004079103469848633,0.003355741500854492,0.0030679702758789062,0.002228975296020508,0.0052759647369384766,0.0037260055541992188,0.002669811248779297,0.004004955291748047,0.0025441646575927734,0.0022432804107666016,0.0047588348388671875,0.0010859966278076172
objective,2006888148.2,1953969072.764,1916731606.8641522,1879770592.4768934,1861543366.398031,1842789212.3436635,1832123834.9701145,1819226217.6463413,1813163155.7548819,1808974961.9679255,1805198134.3735523,1802152257.734532,1800342414.1495018,1798788999.6716514,1795147969.820475,1792988235.2849975,1791862100.923045,1790509439.5543218,1789500509.8896627,1788969144.540751,1788192084.1721568,1788192084.1721568
