,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
PAR,1.23,1.21,1.2,1.18,1.17,1.15,1.14,1.13,1.12,1.11,1.11,1.1,1.1,1.09,1.08,1.08,1.08,1.08,1.08,1.07,1.07,1.07
step_size,1.0,0.015000000000000006,0.014028401796059863,0.011000000000000003,0.012000000000000004,0.017000000000000008,0.010000000000000002,0.008227431920669529,0.008,0.007,0.005159385128877955,0.005,0.003,0.008,0.006,0.003,0.002,0.001,0.002118028316050835,0.001,0.002,0.0
inconvenient,0.0,114507.87000000005,150489.14901165618,96598.4893608718,127683.21012766956,110747.49942782968,38752.16500572171,71600.25336104332,57135.98997311165,47356.498070188216,21635.166973065996,21373.234165134672,18424.610297504594,23825.13911761996,26164.82316529428,7883.145530504117,9777.323708938991,6293.196676291061,10739.015255995117,6493.166984744005,14717.579666030511,14717.579666030511
total_demand,117215594.0,117215594.00000001,117215594.0,117215593.99999999,117215593.99999999,117215594.00000003,117215593.99999994,117215594.0,117215594.00000004,117215594.00000001,117215594.0,117215594.0,117215594.0,117215594.0,117215593.99999997,117215594.0,117215594.00000003,117215594.0,117215593.99999999,117215594.00000003,117215594.00000001,117215594.00000001
max_demand,3008144.0,2963584.0716964854,2922419.938476399,2890543.9201637423,2856076.9881831184,2808761.9885040917,2780814.363613934,2761006.6505997647,2738995.7511579273,2719880.204041552,2705876.197615836,2692373.848344497,2685213.7197039104,2663807.053718333,2647864.1152656293,2639928.4638643144,2634651.24686505,2632071.504618185,2626518.6446418376,2623892.125997196,2618798.623770328,2618798.623770328
cost,2006888148.2,1951144917.25,1909035267.91,1884109847.9,1860228238.19,1834643317.36,1822938488.29,1816113136.92,1809184797.01,1804282354.53,1801851160.66,1799278578.36,1798055615.71,1794466327.57,1792519488.54,1791521047.77,1790856805.1,1790597505.11,1790206685.86,1790009352.75,1789416742.43,1789416742.43
run_time,0.0,0.008154153823852539,0.007004976272583008,0.00665283203125,0.0075380802154541016,0.009418964385986328,0.00513911247253418,0.0041790008544921875,0.004575252532958984,0.0037839412689208984,0.003175020217895508,0.0031099319458007812,0.002149820327758789,0.004371166229248047,0.003643035888671875,0.0017828941345214844,0.0013539791107177734,0.0015039443969726562,0.001558065414428711,0.0010519027709960938,0.001394033432006836,0.000492095947265625
objective,2006888148.2,1951259425.12,1909185757.0590117,1884206446.389361,1860355921.4001276,1834754064.8594277,1822977240.4550056,1816184737.173361,1809241932.999973,1804329711.0280702,1801872795.8269732,1799299951.594165,1798074040.3202975,1794490152.7091177,1792545653.3631651,1791528930.9155304,1790866582.423709,1790603798.3066761,1790217424.8752558,1790015845.9169848,1789431460.0096662,1789431460.0096662
