,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
PAR,1.29,1.26,1.25,1.23,1.22,1.21,1.2,1.19,1.17,1.16,1.15,1.14,1.13,1.12,1.12,1.11,1.11,1.1,1.1,1.1,1.1,1.1,1.1,1.07,1.07,1.07,1.05,1.05,1.04,1.04
step_size,1.0,0.02100000000000001,0.012000000000000004,0.012000000000000004,0.009000000000000001,0.009000000000000001,0.009000000000000001,0.014000000000000005,0.013000000000000005,0.010000000000000002,0.010000000000000002,0.008,0.005,0.009000000000000001,0.004,0.003,0.005,0.004,0.002,0.003,0.001,0.001,0.001,0.02167020175274844,0.001,0.0021203081122689853,0.021218396858347283,0.001,0.003,0.0
inconvenient,0.0,46473.546000000024,36193.74544800001,23668.191054624007,22003.324280508386,22799.517081475427,17752.585346266726,21047.507805152276,22356.97739853303,16009.410226014672,11300.345897739855,16225.821232818082,10665.48589383591,13995.445626955478,6185.134217492178,3759.2155973475237,3302.763922013263,2804.2369443119474,5086.445526111376,2868.3226634216658,1711.8016773365782,1665.8741983226635,2222.4491258016774,1574.5687969097196,2205.0904312030902,4265.974917818694,1247.2391179341887,1870.7907608820658,291.8076277173538,291.8076277173538
total_demand,38531958.0,38531957.999999985,38531958.00000001,38531958.0,38531958.0,38531958.0,38531958.0,38531958.0,38531957.99999999,38531957.99999999,38531957.99999999,38531957.99999999,38531957.99999999,38531958.0,38531957.99999999,38531958.00000001,38531957.999999985,38531958.00000001,38531957.999999985,38531958.0,38531957.99999999,38531957.99999999,38531958.0,38531958.00000001,38531958.00000001,38531957.99999999,38531957.99999998,38531958.0,38531957.99999999,38531957.99999999
max_demand,1036565.0,1015013.4412013548,1002947.7848707526,991133.3874961993,982248.7846802368,973443.824189105,964852.8629181392,951432.3742052577,939137.6936351696,929867.5488671046,920610.6060290647,913362.4876667195,908804.7997242035,900847.3484080954,897249.3604960649,894560.3032654087,890096.4384109831,886541.3896764738,884769.1934385105,882117.5392810061,881235.4217417251,880354.1863199833,879486.9021336633,860617.4597841664,859756.8423243823,857934.8751822783,839905.2415361796,839078.3332946433,836563.6596456959,836563.6596456959
cost,623960928.1,607058087.72,599698081.34,593855406.07,589782328.31,586584599.73,583905583.94,579975980.22,576785680.38,574815401.65,573106699.01,572059630.61,571481512.72,570616287.38,570315061.14,570103655.85,569847734.54,569675186.07,569594141.69,569468370.66,569418085.81,569379379.84,569340513.83,568927672.1,568891118.57,568855155.13,568575690.2,568537673.86,568501670.83,568501670.83
run_time,0.0,0.009226799011230469,0.0059587955474853516,0.005336761474609375,0.004177093505859375,0.004144906997680664,0.003878355026245117,0.005810976028442383,0.005738019943237305,0.004140138626098633,0.0041961669921875,0.003515958786010742,0.002232074737548828,0.003693819046020508,0.0020148754119873047,0.0015819072723388672,0.002346038818359375,0.0020952224731445312,0.0012700557708740234,0.001558065414428711,0.0009031295776367188,0.0009531974792480469,0.0008678436279296875,0.006470918655395508,0.0009059906005859375,0.0014159679412841797,0.006396770477294922,0.0012390613555908203,0.003239870071411133,0.0009319782257080078
objective,623960928.1,607104561.266,599734275.085448,593879074.2610546,589804331.6342804,586607399.2470815,583923336.5253463,579997027.7278051,576808037.3573985,574831411.060226,573117999.3558978,572075856.4312328,571492178.2058939,570630282.825627,570321246.2742175,570107415.0655974,569851037.3039219,569677990.3069444,569599228.1355262,569471238.9826634,569419797.6116773,569381045.7141984,569342736.2791258,568929246.6687969,568893323.6604313,568859421.1049178,568576937.439118,568539544.6507609,568501962.6376277,568501962.6376277
