,0,1,2,3,4,5,6,7,8,9,10
inconvenient,0.0,2222740.0,2407249.0,1607370.0,2867649.0,2118100.0,2350456.0,2917075.0,903534.0,1829306.0,2145503.0
total_demand,37730184.0,37730184.0,37730184.0,37730184.0,37730184.0,37730184.0,37730184.0,37730184.0,37730184.0,37730184.0,37730184.0
objective,644715250.1,7446365660.4,7022490792.2,7004444289.6,6909179950.7,7389696919.4,6815379265.8,7061691392.3,6631410282.2,7136486468.0,6916830415.6
PAR,1.22,23.72,26.7,12.61,16.28,13.34,14.01,25.48,9.83,17.37,23.84
run_time,0.0,0.4260000000000003,0.8590000000000007,0.7760000000000006,0.6480000000000005,0.6380000000000005,1.230999999999984,0.9480000000000007,0.6750000000000005,0.9270000000000007,0.6980000000000005
max_demand,957788.0,18641311.0,20987562.0,9911817.0,12796871.0,10484061.0,11011240.0,20031435.0,7723134.0,13656502.0,18737752.0
cost,644715250.1,7444142920.4,7020083543.2,7002836919.6,6906312301.7,7387578819.4,6813028809.8,7058774317.3,6630506748.2,7134657162.0,6914684912.6
step_size,1.0,0.01,0.01,0.02,0.01,0.01,0.01,0.005,0.01,0.005,0.0
