,0,1,2,3,4
total_demand,1790317.0,1790317.0,1790317.0,1790317.0,1790317.0
objective,26645778.9,25068755.0,25066157.0,25065814.0,25064881.0
inconvenient,0.0,4143.0,1691.0,1367.0,440.0
run_time,0.0,0.001,0.0,0.001,0.0
max_demand,78838.0,128450.0,115880.0,95355.0,86341.0
cost,26645778.9,25064612.0,25064466.0,25064447.0,25064441.0
step_size,1.0,0.25800000000000006,0.15400000000000003,0.07699999999999999,0.0
PAR,2.11,3.44,3.11,2.56,2.31
