,0,1,2,3,4,5
max_demand,90076.0,67971.86329243341,63666.88476878614,60788.31043305111,59338.13142504981,59338.13142504981
step_size,1.0,0.2860000000000001,0.065,0.046,0.024,0.0
objective,31735921.7,29724531.836,29679409.36191,29662973.02247214,29659204.99914067,29659204.99914067
total_demand,2112300.0,2112300.0000000005,2112300.0000000005,2112300.0,2112300.0,2112300.0
cost,31735921.7,29723230.25,29679248.72,29662796.32,29659137.48,29659137.48
PAR,2.05,1.54,1.45,1.38,1.35,1.35
run_time,0.0,0.0042607784271240234,0.0009539127349853516,0.0009131431579589844,0.0005638599395751953,0.00018405914306640625
inconvenient,0.0,1301.5860000000005,160.64191,176.70247214,67.51914066864,67.51914066864
