,0,1,2,3,4
run_time,0.0,0.0,0.0,0.001,0.001
max_demand,20801.0,20515.0,22205.0,20801.0,20871.0
cost,5369955.4,4693738.0,4693741.0,4693738.0,4693738.0
PAR,2.98,2.94,3.18,2.98,2.99
objective,5369955.4,4694111.0,4693965.0,4693859.0,4693756.0
step_size,1.0,0.4140000000000002,0.18799999999999997,0.054000000000000006,0.0
inconvenient,0.0,373.0,224.0,121.0,18.0
total_demand,335267.0,335267.0,335267.0,335267.0,335267.0
