,0,1,2,3,4,5
run_time,0.0,0.004216909408569336,0.002135038375854492,0.0009257793426513672,0.0008749961853027344,0.0001709461212158203
max_demand,20801.0,15269.474211402428,14050.366412438685,13358.739233341352,12932.568001359357,12932.568001359357
cost,5369955.4,4717876.25,4703423.32,4702830.07,4702227.39,4702227.39
PAR,2.98,2.19,2.01,1.91,1.85,1.85
objective,5369955.4,4718004.405,4703443.970635001,4702834.18746825,4702234.981186842,4702234.981186842
step_size,1.0,0.36100000000000015,0.183,0.05,0.057999999999999996,0.0
inconvenient,0.0,128.15500000000006,20.65063499999999,4.117468250000001,7.591186841499999,7.591186841499999
total_demand,335267.0,335267.0,335267.0,335267.0,335266.99999999994,335266.99999999994
