,0,1,2,3
step_size,1.0,0.30400000000000016,0.23900000000000005,0.0
PAR,2.4,1.81,1.5,1.5
max_demand,96638.0,72808.91120614934,60349.64038159183,60349.64038159183
run_time,0.0,0.003821134567260742,0.0029211044311523438,0.0001728534698486328
total_demand,1935235.0,1935234.9999999998,1935234.9999999998,1935234.9999999998
objective,28763457.9,27197426.93,27118354.2102,27118354.2102
cost,28763457.9,27196879.73,27118026.35,27118026.35
inconvenient,0.0,547.2000000000003,327.8602,327.8602
