,0,1,2,3,4
total_demand,205650.0,205650.0,205650.0,205650.0,205650.0
max_demand,17000.0,18154.0,17230.0,19200.0,19200.0
run_time,0.0,0.001,0.002,0.0,0.0
PAR,3.97,4.24,4.02,4.48,4.48
cost,3164686.0,2879100.0,2879100.0,2879100.0,2879100.0
step_size,1.0,0.41400000000000015,0.142,0.072,0.0
inconvenient,0.0,51.0,51.0,26.0,26.0
objective,3164686.0,2879151.0,2879151.0,2879126.0,2879126.0
