,0,1,2,3,4
cost,1671881309.4,1631333411.32,1597369202.71,1573744219.36,1573744219.36
PAR,1.21,1.2,1.18,1.17,1.17
total_demand,95694952.0,95694951.99999999,95694952.00000001,95694952.00000003,95694952.00000003
objective,1671881309.4,1631400271.608,1597446049.6088321,1573795040.1311128,1573795040.1311128
step_size,1.0,0.011,0.011,0.011,0.0
inconvenient,0.0,66860.288,76846.89883199999,50820.771112848,50820.771112848
run_time,0.0,0.0009047985076904297,0.0005440711975097656,0.0006070137023925781,0.0002758502960205078
max_demand,2408940.0,2382441.66,2356234.80174,2330316.21892086,2330316.21892086
