,0,1,2,3
max_demand,22834.0,17650.0,15762.0,18462.0
cost,3358003.9,2895074.0,2895074.0,2895074.0
total_demand,206791.0,206791.0,206791.0,206791.0
objective,3358003.9,2895274.0,2895125.0,2895125.0
inconvenient,0.0,200.0,51.0,51.0
step_size,1.0,0.6120000000000002,0.055,0.0
run_time,0.0,0.0,0.0,0.0
PAR,5.3,4.1,3.66,4.29
