,0,1,2,3,4,5
objective,15610561.0,14038089.0,14037886.0,14036144.0,14037447.0,14035810.0
PAR,2.41,6.88,5.91,4.53,4.92,3.54
step_size,1.0,0.147,0.18099999999999997,0.039999999999999994,0.06899999999999999,0.0
cost,15610561.0,14034972.0,14035047.0,14035080.0,14035030.0,14035025.0
inconvenient,0.0,3117.0,2839.0,1064.0,2417.0,785.0
max_demand,50430.0,143632.0,123402.0,94529.0,102752.0,74008.0
run_time,0.0,0.011000000000000003,0.003,0.0,0.0,0.0
total_demand,1002498.0,1002498.0,1002498.0,1002498.0,1002498.0,1002498.0
