,0,1,2,3
max_demand,66507.0,42021.72277614418,38491.96716962304,38491.96716962304
step_size,1.0,0.45200000000000007,0.19,0.0
cost,15181669.4,14055236.5,14050756.75,14050756.75
run_time,0.0,0.003380298614501953,0.0006814002990722656,0.0001590251922607422
objective,15181669.4,14055626.576,14050753.50556,14050753.50556
inconvenient,0.0,390.0760000000001,-3.244440000000015,-3.244440000000015
total_demand,1003506.0,1003505.9999999997,1003505.9999999997,1003505.9999999997
PAR,3.18,2.01,1.84,1.84
