,max_demand,PAR,objective,cost,inconvenient,step_size
0,39517.0,0.38,28055656.7,28055656.7,0,1.0
1,33286.547046771775,0.45,11943358.24,11943358.24,0,1.0190000000000006
2,29063.64952147324,0.52,10687264.39,10687264.39,0,1.0070000000000006
3,30391.396000627577,0.5,10645655.04,10645655.04,0,0.9410000000000005
4,30027.059248620048,0.5,0.0,0.0,0,0.0
5,29611.300419139367,0.51,0.0,0.0,0,0.0
6,29287.006114528835,0.51,0.0,0.0,0,0.0
