,0,1,2,3,4,5
inconvenient,0.0,257.0,86.0,106.0,10.0,10.0
objective,2898543.6,2576859.0,2576688.0,2576708.0,2576612.0,2576612.0
PAR,4.69,5.92,4.55,5.45,4.69,4.69
max_demand,18000.0,22717.0,17456.0,20900.0,18000.0,18000.0
cost,2898543.6,2576602.0,2576602.0,2576602.0,2576602.0,2576602.0
step_size,1.0,0.3780000000000001,0.08,0.168,0.015,0.0
total_demand,184043.0,184043.0,184043.0,184043.0,184043.0,184043.0
run_time,0.0,0.002,0.0,0.001,0.0,0.0
