,0,1,2,3,4
run_time,0.0,0.001,0.0,0.0,0.001
inconvenient,0.0,181.0,176.0,102.0,102.0
step_size,1.0,0.3640000000000001,0.147,0.023,0.0
total_demand,136095.0,136095.0,136095.0,136095.0,136095.0
max_demand,13199.0,17800.0,18650.0,16799.0,16799.0
PAR,4.66,6.28,6.58,5.92,5.92
objective,2294681.8,1905511.0,1905506.0,1905432.0,1905432.0
cost,2294681.8,1905330.0,1905330.0,1905330.0,1905330.0
