,0,1,2,3,4
run_time,0.0,0.0021619796752929688,0.0010728836059570312,0.0002491474151611328,0.0001361370086669922
inconvenient,0.0,65.88400000000001,16.187051999999998,1.9736978040000002,1.9736978040000002
step_size,1.0,0.3640000000000001,0.147,0.023,0.0
total_demand,136095.0,136095.00000000003,136095.0,136095.00000000003,136095.00000000003
max_demand,13199.0,9459.45517214846,8911.83261657688,8706.860466395612,8706.860466395612
PAR,4.66,3.34,3.14,3.07,3.07
objective,2294681.8,1915202.054,1908764.627052,1908535.293697804,1908535.293697804
cost,2294681.8,1915136.17,1908748.44,1908533.32,1908533.32
