,0,1,2,3
total_demand,2017593.0,2017593.0,2017593.0,2017593.0
max_demand,116459.0,136282.0,138288.0,109427.0
run_time,0.0,0.005,0.006,0.002
PAR,2.77,3.24,3.29,2.6
cost,30431914.1,28246332.0,28246314.0,28246302.0
step_size,1.0,0.4080000000000002,0.11199999999999999,0.0
inconvenient,0.0,1139.0,951.0,225.0
objective,30431914.1,28247471.0,28247265.0,28246527.0
